IDNo,Era,FCW,EraSamp,NewEra,Proj_General,ProjID,Proj_Specific,Storm,Site,SiteDescr,SiteLabel,BurnClass,DwnStrm,VAR00017,Area_ha,Burn_ha,BurnPer,HiPer,HiModPer,FishTrib,SiteType,SiteCode,CP_ISCOs,FishISCO,CP_CoreTrib,CP_PreTrib,PreCP_Period,PrePostTrib,CLP_UPDwn,Trt_CP,CP_TrtID,PrePost_CP,PrePost_ID,Trt_Cit,PrePost_Cit,HighPk_trt,HighPk_prepost,Date,Month,Season,Year,Time,ISCOEVENT,Bottle,Duration,LocType,EventType,SampleType,SampleTypeID,Temp,Stage_PBR_ft,Q_cfs,Turbidity,Turbidity,TSS,Zerod_TSS,ChlA,Al_ppm,Si_ppm,P_ppm,Mn_ppb,Fe_ppb,DOC,DTN,pH,ANC,SC,Na,NH4,K,Mg,Ca,F,Cl,NO3,PO4,SO4,NO3N,NH4N,DIN,DON,ANC_A,H,Ca_A,Mg_A,Na_A,K_A,NH4_A,F_A,CL_A,NO3_A,PO4_A,SO4_A,ANIONS,CATIONS,ION,DIFF,BASES,ACIDS,ALK,ION_A,DIFF_A,COND,COND_A,LABNOTES,BOTTLENOTES,Collector,Outlier,Outlier_Comm,VAR00010,VAR00011,V91,V92,TSS_NOTES,filter_$
FCW 1451,FCW,,1451,,,,,,Sawmill,SAWM_060622,SAWM,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,0.2,,,,,,,,2.99,0.66,7.01,214.84,32.43,0.8,0.01,0.62,0.68,4.11,0.02,0.36,1.6,0,3.01,0.36,0.01,0.37,0.29,214.84,0.1,204.89,56.23,34.62,15.81,0.39,0.84,10.02,25.84,0,62.57,314.12,312.03,626.15,0.33,311.55,98.44,213.11,OK,0.69,OK,32.65,,,,,,,,,,,
FCW 1452,FCW,,1452,,,,,,Roaring,ROAR_060622,ROAR,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,0.37,,,,,,,,3.18,0.3,7.04,232.53,35.04,2.03,0.01,0.53,1.66,3.66,0.04,0.41,0.37,0,1.88,0.08,0,0.09,0.21,232.53,0.09,182.78,136.23,88.47,13.45,0.33,1.89,11.62,6.04,0,39.1,291.18,421.36,712.55,-18.27,420.94,56.76,364.18,OK,1.15,OK,35.45,,,,,,,,,,,
FCW 1453,FCW,,1453,,,,,,BlackHollow,BLAK_060622,BLAK,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,12.22,,,,,,,,2.46,0.94,7.13,378.07,51.55,2.23,0.01,0.95,1.79,4.94,0.03,0.85,3.05,0,3.69,0.69,0.01,0.7,0.24,378.07,0.07,246.66,147.16,97.17,24.25,0.61,1.37,23.99,49.27,0,76.78,529.47,515.92,1045.39,1.3,515.24,150.03,365.21,OK,4.08,OK,53.65,"TDN, NO3 Confirmed",,,,,,,,,,
FCW 1454,FCW,,1454,,,,,,Upper Sheep,SHEP_060622,SHEP,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,11.89,,,,,,,,4.38,0.98,7.61,739.7,100.14,4.32,0.01,1.39,3.6,8.91,0.04,1.98,3.15,0,9.47,0.71,0.01,0.72,0.26,739.7,0.02,444.56,296.21,187.78,35.5,0.72,2.26,55.96,50.87,0,197.28,1046.07,964.8,2010.86,4.04,964.05,304.1,659.95,OK,2.84,OK,102.99,"TDN, NO3 Confirmed",,,,,,,,,,
FCW 1455,FCW,,1455,,,,,,Bennett,BENN_060622,BENN,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,16.79,,,,,,,,4.99,0.48,7.5,651.14,78.07,3.61,0.01,0.88,2.56,7.5,0.04,0.98,0.98,0,6.37,0.22,0.01,0.23,0.25,651.14,0.03,374.2,210.31,157.11,22.43,0.5,2.16,27.57,15.73,0,132.59,829.19,764.59,1593.77,4.05,764.06,175.89,588.17,OK,2.04,OK,79.66,,,,,,,,,,,
FCW 1456,FCW,,1456,,,,,,Little Beaver,LBEA_060622,LBEA,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,15.09,,,,,,,,2.72,0.99,7.1,356.57,50.13,2.27,0.01,0.86,1.66,5.22,0.02,0.83,3.32,0,4.03,0.75,0.01,0.76,0.23,356.57,0.08,260.58,136.6,98.74,21.97,0.72,1.21,23.41,53.47,0,83.92,518.57,518.69,1037.26,-0.01,517.89,160.8,357.09,OK,7,OK,53.64,"TDN, NO3 Confirmed",,,,,,,,,,
FCW 1457,FCW,,1457,,,,,,FISH,FISH_060622,FISH,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,2.91,,,,,,,,2.7,0.69,7.14,295.47,51.15,2.58,0.01,0.89,2,5.23,0.03,0.99,2.06,0,4.84,0.47,0.01,0.47,0.22,295.47,0.07,260.78,164.22,112.35,22.66,0.44,1.53,27.8,33.21,0,100.75,458.75,560.53,1019.28,-9.99,560.01,161.75,398.26,OK,3.61,OK,53,,,,,,,,,,,
FCW 1458,FCW,,1458,,,,,,Beaver,BEAV_060622,BEAV,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,4.04,,,,,,,,3.01,0.63,6.87,130.94,25.21,1.36,0,0.55,0.59,3.47,0.02,0.42,1.62,0,1.89,0.37,0,0.37,0.26,130.94,0.14,173.3,48.41,58.94,13.96,0.22,0.79,11.83,26.16,0,39.27,208.99,294.97,503.97,-17.06,294.62,77.27,217.35,OK,5.31,OK,26.55,,,,,,,,,,,
FCW 1459,FCW,,1459,,,,,,Pennock,PENN_060622,PENN,,,,,,,,,,,,,,,,,,,,,,,,,,,6-Jun-22,,,,,,,,,,NORM,,,,,,,1.71,,,,,,,,4.35,0.2,6.9,332.49,41.96,2.43,0.01,0.49,1.11,4.81,0.06,0.33,0.09,0,3.48,0.02,0.01,0.03,0.17,332.49,0.13,239.77,91.59,105.79,12.63,0.44,3,9.42,1.47,0,72.51,418.89,450.35,869.23,-3.62,449.78,83.4,366.38,OK,3.34,OK,43.36,,,,,,,,,,,
FCW 1460,FCW,,1460,,,,,,Poudre Below S. Fork,PSF_060722,PSF,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,77.5,,,,,,,,4.04,0.62,7,360.72,49.71,1.78,0.02,0.79,1.89,4.99,0.02,0.81,1.44,0,3.02,0.33,0.02,0.34,0.28,360.72,0.1,249.15,155.11,77.21,20.09,1.21,1.17,22.72,23.27,0,62.92,470.81,502.87,973.68,-3.29,501.56,108.91,392.65,OK,-1.09,OK,49.17,,,,,,,,,,,
FCW 1461,FCW,,1461,,,,,,Poudre Below Rustic,PBR_060722,PBR,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,37.17,,,,,,,,4.15,0.62,7.23,292.92,51.47,2.21,0.02,0.8,2,5.05,0.02,1.45,1.02,0,4.34,0.23,0.02,0.25,0.37,292.92,0.06,251.94,164.53,96.09,20.57,1.17,1.26,40.85,16.52,0,90.34,441.89,534.36,976.26,-9.47,533.13,147.71,385.42,OK,-1.76,OK,50.56,,,,,,,,,,,
FCW 1462,FCW,,1462,,,,,,Poudre Above Joe Wright,PJW_060722,PJW,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,7.23,,,,,,,,4.49,0.67,6.98,212.99,32.2,1.33,0.02,0.7,0.66,3.87,0.02,0.37,0.69,0,2.23,0.16,0.02,0.17,0.5,212.99,0.1,192.95,54.64,57.9,17.96,1.17,1.16,10.55,11.1,0,46.41,282.21,324.72,606.93,-7,323.44,68.06,255.38,OK,-3.65,OK,31.03,,,,,,,,,,,
FCW 1463,FCW,,1463,,,,,,Joe Wright Inlet,JOEI_060722,JOEI,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,9.4,,0.33,,,,,,3.36,0.31,7.16,371.09,48.5,1.66,0.01,0.62,1.04,6.23,0.06,0.86,0.28,0,3.89,0.06,0.01,0.07,0.23,371.09,0.07,311.03,85.72,72.38,15.91,0.74,3.27,24.13,4.53,0,80.89,483.92,485.85,969.77,-0.2,485.04,109.56,375.48,OK,1.09,OK,49.02,,,,,,,,,,,
FCW 1464,FCW,,1464,,,,,,Joe Wright Reservoir,JOER_060722,JOER,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,0.85,,8.71,,,,,,3.22,0.37,7.05,375.68,49.65,1.6,0.02,0.72,1.34,5.98,0.03,1.12,0.63,0,2.9,0.14,0.02,0.16,0.22,375.68,0.09,298.57,109.94,69.6,18.44,1.17,1.64,31.65,10.21,0,60.4,479.58,497.81,977.39,-1.86,496.55,102.27,394.28,OK,-0.66,OK,49.32,NO3 Confirmed,,,,,,,,,,
FCW 1465,FCW,,1465,,,,,,Chambers Inlet,CBRI_060722,CBRI,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,15.14,,1.82,,,,,,3.32,0.47,7.14,333,48.13,1.9,0.03,0.8,1.28,6.05,0.06,1.09,1.08,0,3.05,0.24,0.02,0.27,0.2,333,0.07,302,105.41,82.84,20.57,1.72,2.92,30.86,17.49,0,63.59,447.85,512.62,960.47,-6.74,510.82,111.93,398.89,OK,1.74,OK,48.97,,,,,,,,,,,
FCW 1466,FCW,,1466,,,,,,Barnes Meadow Outflow,BMD_060722,BMD,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,0.21,,3.83,,,,,,5.18,0.5,7.04,383.93,59.87,2.2,0.02,1.29,0.96,7.8,0.02,1.65,0.49,0,6.79,0.11,0.02,0.13,0.38,383.93,0.09,389.44,78.67,95.66,32.95,1.29,1.16,46.66,7.87,0,141.34,580.97,598.09,1179.06,-1.45,596.71,195.88,400.83,OK,3.55,OK,61.99,NO3 Confirmed,,,,,,,,,,
FCW 1467,FCW,,1467,,,,,,Barnes Meadow Reservoir,BRNR_060722,BRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,2.6,,4.82,,,,,,4.98,0.47,7.27,427.77,64.08,2.11,0.02,1.29,1.31,8.2,0.02,1.62,0.14,0,6.89,0.03,0.02,0.05,0.42,427.77,0.05,409.24,107.69,91.69,32.89,1.22,1.11,45.76,2.33,0,143.43,620.4,642.78,1263.18,-1.77,641.51,191.52,449.99,OK,2.59,OK,65.74,,,,,,,,,,,
FCW 1468,FCW,,1468,,,,,,Barnes Meadow Reservoir,BRNR_060722,BRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,DUPLICATE,,,,,,,2.61,,,,,,,,4.96,0.45,7.29,424.29,64.81,2.14,0.01,1.28,1.29,8.2,0.02,1.59,0.12,0,6.9,0.03,0.01,0.04,0.41,424.29,0.05,409.39,106.48,93.13,32.66,0.73,1.05,44.94,1.97,0,143.73,615.98,642.43,1258.41,-2.1,641.66,190.64,451.01,OK,1.04,OK,65.49,,,,,,,,,,,
FCW 1469,FCW,,1469,,,,,,Chambers Reservoir,CBRR_060722,CBRR,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,3.83,,11.03,,,,,,3.48,0.54,7.46,381.75,53.61,1.94,0.02,1.12,0.76,7.88,0.07,1.21,1.54,0,3.75,0.35,0.02,0.37,0.18,381.75,0.03,393.36,62.13,84.57,28.7,1.17,3.45,34.16,24.91,0,78.15,522.41,569.96,1092.37,-4.35,568.76,137.22,431.54,OK,4.98,OK,56.28,NO3 Confirmed,,,,,,,,,,
FCW 1470,FCW,,1470,,,,,,Chambers Outflow,CHD_060722,CHD,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,3.2,,3.51,,,,,,3.62,0.56,7.25,394.04,55.87,2,0.01,1.18,1.26,7.22,0.02,1.12,1.66,0,3.78,0.37,0.01,0.38,0.17,394.04,0.06,360.33,104.04,87.17,30.21,0.61,1.22,31.65,26.69,0,78.6,532.19,582.41,1114.61,-4.51,581.75,136.94,444.81,OK,2.43,OK,57.22,NO3 Confirmed,,,,,,,,,,
FCW 1474,FCW,,1474,,,,,,Bennett,BENNMAINSTEM_060722,BENN,,,,,,,,,,,,,,,,,,,,,,,,,,,7-Jun-22,,,,,,,,,,NORM,,,,,,,26.89,,,,,,,,5.09,0.49,7.53,669.18,79.25,3.56,0.02,0.92,2.41,7.63,0.03,1.02,1.03,0,6.45,0.23,0.02,0.25,0.24,669.18,0.03,380.9,198.17,154.76,23.56,1.16,1.75,28.83,16.66,0,134.27,850.69,758.58,1609.27,5.72,757.39,179.76,577.63,OK,1.61,OK,80.53,,,,,,,,,,,
ISCO 1,ISCO,,1,,,,,,FISH_ISCO,FISH_060122_1,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,41.96,125.1,,,,,,,,3.82,0.85,7.08,287.03,44.43,2.54,0.07,0.94,0.24,3.91,0.05,1.27,2.44,0.08,5.84,0.55,0.06,0.61,0.25,287.03,0.08,195.26,20.09,110.61,24.09,3.99,2.47,35.94,39.31,0.84,121.64,487.24,354.14,841.38,15.82,350.06,196.9,153.16,OK,2.07,OK,45.34,,"Bottle 1 of 24, Collected at 14:50",,,,,,,,,
ISCO 2,ISCO,,2,,,,,,FISH_ISCO,FISH_060122_2,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,58.94,168.33,,,,,,,,3.43,0.86,7.1,277.49,46.15,2.59,0.02,1.01,0.25,4.98,0.04,1.28,2.55,0.07,5.84,0.58,0.02,0.59,0.26,277.49,0.08,248.65,20.49,112.66,25.86,1.28,2.32,36.12,41.2,0.77,121.67,479.56,409.01,888.57,7.94,407.66,198.99,208.67,OK,3.8,OK,47.9,,"Bottle 2 of 24, Collected at 15:00",,,,,,,,,
ISCO 3,ISCO,,3,,,,,,FISH_ISCO,FISH_060122_3,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,72.17,171.8,,,,,,,,3.45,0.79,7.02,291.85,46.84,2.6,0.02,0.99,0.25,5.05,0.04,1.25,2.58,0,5.79,0.58,0.02,0.6,0.19,291.85,0.09,252,20.33,113.09,25.27,1.28,2.21,35.29,41.65,0,120.53,491.52,412.05,903.58,8.79,410.68,197.46,213.22,OK,3.68,OK,48.57,,"Bottle 3 of 24, Collected at 15:10",,,,,,,,,
ISCO 4,ISCO,,4,,,,,,FISH_ISCO,FISH_060122_4,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,64.04,212.2,,,,,,,,3.41,0.88,7.1,286.23,49.69,2.6,0.02,0.99,0.23,5.03,0.04,1.27,2.7,0,5.89,0.61,0.02,0.63,0.26,286.23,0.08,250.9,19.01,113.01,25.42,1.22,2.16,35.86,43.62,0,122.64,490.5,409.64,900.14,8.98,408.34,202.12,206.22,OK,-2.31,OK,48.54,,"Bottle 4 of 24, Collected at 15:20",,,,,,,,,
ISCO 5,ISCO,,5,,,,,,FISH_ISCO,FISH_060122_5,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,63.8,189.6,,,,,,,,3.86,0.78,7.09,363.45,49.8,2.59,0.03,1.04,0.22,5.31,0.04,1.32,2.77,0,5.86,0.63,0.02,0.65,0.13,363.45,0.08,264.92,18.19,112.53,26.55,1.61,2.05,37.18,44.64,0,121.96,569.28,423.87,993.15,14.64,422.18,203.78,218.4,OK,6.05,OK,52.81,,"Bottle 5 of 24, Collected at 15:30",,,,,,,,,
ISCO 6,ISCO,,6,,,,,,FISH_ISCO,FISH_060122_7,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,90.35,242.4,,,,,,,,4.18,0.85,7.1,339.9,52.13,2.55,0.02,1.04,0.22,6.11,0.04,1.26,2.79,0.09,5.82,0.63,0.02,0.65,0.2,339.9,0.08,304.69,18.35,110.83,26.55,1.33,2.16,35.42,44.97,0.96,121.13,544.53,461.83,1006.36,8.22,460.42,201.51,258.91,OK,2.79,OK,53.59,,"Bottle 7 of 24, Collected at 15:50",,,,,,,,,
ISCO 7,ISCO,,7,,,,,,FISH_ISCO,FISH_060122_8,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,88.9,229.79,,,,,,,,4.01,1.06,7.12,275.01,48.21,2.57,0.04,1.02,0.22,5.31,0.04,1.23,2.74,0.07,5.71,0.62,0.03,0.65,0.41,275.01,0.08,264.72,18.43,111.88,26.09,2.16,2,34.79,44.24,0.77,118.82,475.63,423.36,898.99,5.81,421.12,197.85,223.27,OK,0.59,OK,48.5,,"Bottle 8 of 24, Collected at 16:00",,,,,,,,,
ISCO 8,ISCO,,8,,,,,,FISH_ISCO,FISH_060122_9,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,92.86,189.4,,,,,,,,3.71,1.04,7.11,266.92,47.04,2.57,0.02,1.03,0.22,5.2,0.04,1.24,2.58,0,5.75,0.58,0.02,0.6,0.44,266.92,0.08,259.23,18.19,111.66,26.37,1.11,2.11,35.06,41.64,0,119.69,465.41,416.63,882.05,5.53,415.44,196.39,219.06,OK,1.34,OK,47.67,,"Bottle 9 of 24, collected at 16:10",,,,,,,,,
ISCO 9,ISCO,,9,,,,,,FISH_ISCO,FISH_060122_10,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,76.26,205.13,,,,,,,,3.88,1.13,7.12,272.85,48.56,2.54,0.03,1.03,0.22,5.18,0.04,1.25,2.86,0,5.75,0.65,0.02,0.67,0.46,272.85,0.08,258.28,18.27,110.66,26.34,1.61,1.95,35.18,46.14,0,119.67,475.79,415.24,891.03,6.8,413.55,200.99,212.56,OK,-0.72,OK,48.21,,"Bottle 10 of 24, collected at 16:20",,,,,,,,,
ISCO 10,ISCO,,10,,,,,,FISH_ISCO,FISH_060122_11,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,90.46,186.6,,,,,,,,3.92,0.82,7.12,275.84,49.88,2.6,0.02,1.03,0.25,5.3,0.04,1.29,2.91,0,5.75,0.66,0.02,0.68,0.14,275.84,0.08,264.42,20.24,113.18,26.32,1.28,2,36.45,46.92,0,119.64,480.86,425.51,906.37,6.11,424.16,203.01,221.15,OK,-1.76,OK,49,,"Bottle 11 of 24, collected at 16:30",,,,,,,,,
ISCO 11,ISCO,,11,,,,,,FISH_ISCO,FISH_060122_12,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,96.69,197.2,,,,,,,,4.03,0.99,7.1,282.89,49.18,2.62,0.02,1.05,0.37,5.09,0.04,1.31,2.96,0,5.75,0.67,0.02,0.69,0.3,282.89,0.08,253.94,30.12,114.09,26.75,1.17,2.26,36.96,47.74,0,119.7,489.55,426.16,915.71,6.92,424.91,204.4,220.51,OK,0.44,OK,49.39,,"Bottle 12 of 24, collected at 16:40",,,,,,,,,
ISCO 12,ISCO,,12,,,,,,FISH_ISCO,FISH_060122_13,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,54.75,170.4,,,,,,,,3.98,1.08,7.12,272.98,49.17,2.56,0.04,1.03,0.35,5.33,0.04,1.26,2.73,0,5.71,0.62,0.03,0.65,0.43,272.98,0.08,266.17,29.13,111.53,26.34,2.05,2,35.62,44.01,0,118.83,473.44,435.3,908.73,4.2,433.17,198.46,234.71,OK,-0.29,OK,49.02,,"Bottle 13 of 24, collected at 16:50",,,,,,,,,
ISCO 13,ISCO,,13,,,,,,FISH_ISCO,FISH_060122_14,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,72.04,181.57,,,,,,,,4.1,1.35,7.06,326.45,51.31,2.54,0.03,1.03,0.33,5.42,0.04,1.25,2.78,0,5.69,0.63,0.02,0.65,0.7,326.45,0.09,270.21,27.4,110.48,26.37,1.77,1.89,35.23,44.79,0,118.55,526.91,436.33,963.24,9.4,434.46,198.57,235.89,OK,0.23,OK,51.43,,"Bottle 14 of 24, collected at 17:00",,,,,,,,,
ISCO 14,ISCO,,14,,,,,,FISH_ISCO,FISH_060122_15,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,66.74,178.16,,,,,,,,4.39,1.15,7.09,283.54,51.22,2.58,0.02,1.05,0.38,5.41,0.04,1.23,2.85,0,5.7,0.64,0.01,0.66,0.49,283.54,0.08,269.76,31.35,112.31,26.88,1.05,1.89,34.81,46,0,118.77,485.01,441.44,926.45,4.7,440.3,199.58,240.73,OK,-2.66,OK,49.86,,"Bottle 15 of 24, collected at 17:10",,,,,,,,,
ISCO 15,ISCO,,15,,,,,,FISH_ISCO,FISH_060122_16,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,35.19,141.2,,,,,,,,4,0.92,7.08,291.51,50.76,2.57,0.02,1.04,0.4,5.55,0.03,1.26,2.55,0,5.73,0.58,0.02,0.59,0.33,291.51,0.08,276.7,33,111.88,26.52,1.22,1.79,35.64,41.09,0,119.4,489.43,449.4,938.83,4.26,448.09,196.13,251.96,OK,-0.79,OK,50.35,,"Bottle 16 of 24, collected at 17:20",,,,,,,,,
ISCO 16,ISCO,,16,,,,,,FISH_ISCO,FISH_060122_17,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,62.16,137.2,,,,,,,,4.33,0.99,7.06,348.89,51.39,2.58,0.03,1.05,0.31,5.49,0.04,1.29,2.5,0,5.69,0.57,0.02,0.59,0.4,348.89,0.09,273.75,25.74,112.4,26.8,1.61,1.84,36.25,40.36,0,118.54,545.88,440.39,986.27,10.7,438.69,195.15,243.55,OK,1.92,OK,52.37,,"Bottle 17 of 24, collected at 17:30",,,,,,,,,
ISCO 17,ISCO,,17,,,,,,FISH_ISCO,FISH_060122_18,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,55.55,124.71,,,,,,,,4.18,1.14,7.15,326.56,49.27,2.53,0.02,1.05,0.29,4.86,0.03,1.23,2.91,0,5.76,0.66,0.02,0.67,0.47,326.56,0.07,242.32,23.53,110.22,26.8,1.11,1.58,34.72,46.97,0,119.9,529.74,404.06,933.8,13.46,402.88,201.6,201.28,OK,1.45,OK,49.98,,"Bottle 18 of 24, collected at 17:40",,,,,,,,,
ISCO 18,ISCO,,18,,,,,,FISH_ISCO,FISH_060122_19,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,45.99,120.2,,,,,,,,4.38,1.09,7.15,263.12,49.53,2.58,0.03,1.05,0.47,5.39,0.03,1.25,3.26,0,5.67,0.74,0.02,0.76,0.33,263.12,0.07,268.81,38.51,112.35,26.83,1.55,1.75,35.37,52.57,0,118.12,470.93,448.13,919.06,2.48,446.51,206.06,240.45,OK,0.47,OK,49.77,,"Bottle 19  of 24, collected at 17:50",,,,,,,,,
ISCO 19,ISCO,,19,,,,,,FISH_ISCO,FISH_060122_20,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,40.15,127.14,,,,,,,,4.27,1.03,7.17,270.32,50.53,2.54,0.03,1.05,0.47,5.56,0.04,1.24,3.29,0,5.67,0.74,0.02,0.76,0.26,270.32,0.07,277.54,38.68,110.4,26.83,1.39,1.84,34.95,53.05,0,118.05,478.21,454.9,933.11,2.5,453.45,206.05,247.4,OK,-0.2,OK,50.43,,"Bottle 20  of 24, collected at 18:00",,,,,,,,,
ISCO 20,ISCO,,20,,,,,,FISH_ISCO,FISH_060122_21,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,72.49,109.31,,,,,,,,4.14,1.1,7.15,262.67,50.56,2.57,0.02,1.05,0.48,5.48,0.03,1.28,3.35,0,5.71,0.76,0.01,0.77,0.33,262.67,0.07,273.6,39.17,111.92,26.75,1.05,1.74,36.22,54.04,0,118.83,473.5,452.57,926.07,2.26,451.44,209.09,242.35,OK,-0.75,OK,50.19,,"Bottle 21 of 24, collected at 18:10",,,,,,,,,
ISCO 21,ISCO,,21,,,,,,FISH_ISCO,FISH_060122_22,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Jun-22,,,,,,,,,,ISCO,,,,,,42.9,70.4,,,,,,,,4.3,1.2,7.18,258.88,49.09,2.53,0.04,1.03,0.47,5.32,0.02,1.25,3.38,0,5.69,0.76,0.03,0.79,0.41,258.88,0.07,265.32,38.35,110.09,26.27,1.94,1.16,35.37,54.5,0,118.44,468.34,442.03,910.37,2.89,440.02,208.31,231.72,OK,0.69,OK,49.43,,"Bottle 22 of 24, collected at 18:20",,,,,,,,,
ISCO 22,ISCO,,22,,,,,,FISH_ISCO,FISH_060222_23,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,2-Jun-22,,,,,,,,,,ISCO,,,,,,12.37,17.14,,,,,,,,3.93,1.05,7.18,278.83,53.24,2.63,0.02,1.01,0.53,5.5,0.03,1.31,3.05,0,6.03,0.69,0.02,0.71,0.34,278.83,0.07,274.65,43.28,114.22,25.86,1.28,1.75,37,49.18,0,125.54,492.29,459.36,951.65,3.46,458.02,211.72,246.3,OK,-3.5,OK,51.38,,"Bottle 23 of 24, Colltected at 13:40",,,,,,,,,
ISCO 23,ISCO,,23,,,,,,FISH_ISCO,FISH_060222_24,FISH_ISCO,,,,,,,,,,,,,,,,,,,,,,,,,,,2-Jun-22,,,,,,,,,,ISCO,,,,,,13.67,14.12,,,,,,,,3.64,1.12,7.19,266.48,53.75,2.71,0.03,1.04,0.58,5.55,0.02,1.37,3.12,0,6.46,0.7,0.03,0.73,0.39,266.48,0.06,276.9,47.64,118.05,26.68,1.83,1.16,38.68,50.27,0,134.53,491.12,471.16,962.28,2.07,469.27,223.47,245.8,OK,-2.71,OK,52.29,,"Bottle 24 of 24, Collected at 14:40",,,,,,,,,
FCW 1477,FCW,,1477,,,,,,Long Draw Reservoir,LNGO_061422,LNGR,,,,,,,,,,,,,,,,,,,,,,,,,,,14-Jun-22,,,,,,,,,,NORM,,,,,,2.99,3.6,,1.37,,,,,,4.56,0.32,7.05,198.12,34.23,0.87,0.01,0.62,0.72,4.98,0.1,0.2,0.7,0,4.12,0.16,0.01,0.17,0.15,198.12,0.09,248.65,59.25,38.02,15.78,0.72,5.16,5.72,11.24,0,85.83,306.06,362.51,668.57,-8.44,361.7,102.79,258.91,OK,1.57,OK,34.77,NO3 Confirmed,,,,,,,,,,
